"","MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LotConfig","Neighborhood","Condition1","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","Exterior1st","MasVnrType","MasVnrArea","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageQual","GarageCond","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","log.sale.price","log.SalePrice"
"673","20","RL",70.0499583680267,11250,"None","IR1","Inside","Other","Norm","1Story",6,6,1977,"Gable","Plywood","None",0,"Gd","No","ALQ",767,441,1208,0,0,1208,1,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",198,42,0,0,0,0,0,6,2006,"WD","Normal",165000,12.0137007528827,12.0137007528827
"674","20","RL",110,14442,"None","Reg","Inside","Crawfor","Norm","1Story",6,7,1957,"Hip","CemntBd","BrkFace",106,"TA","No","GLQ",1186,291,1839,0,0,1839,1,0,2,0,3,1,"Gd",7,"Typ",2,"TA","Attchd","Fin",2,"TA","TA",0,87,0,0,200,0,0,6,2007,"WD","Normal",257500,12.4587749990859,12.4587749990859
"675","20","RL",80,9200,"None","Reg","Inside","NAmes","Norm","1Story",6,6,1965,"Gable","HdBoard","None",0,"TA","No","Rec",892,244,1136,0,0,1136,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Attchd","RFn",1,"TA","TA",426,0,0,0,0,0,0,7,2008,"WD","Normal",140000,11.8493977015914,11.8493977015914
"676","160","RL",24,2289,"None","Reg","Inside","Other","Norm","2Story",6,6,1978,"Gable","Plywood","None",0,"TA","No","ALQ",311,544,855,586,0,1441,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",28,0,0,0,0,0,0,4,2009,"WD","Normal",148500,11.9083402372249,11.9083402372249
"677","70","RM",60,9600,"Grvl","Reg","Inside","OldTown","Norm","2Story",4,2,1900,"Gable","Other","None",0,"TA","No","Unf",0,1095,1095,679,0,1774,1,0,2,0,4,2,"TA",8,"Min2",0,"None","Other","Unf",3,"Other","Fa",0,0,90,0,0,0,0,5,2006,"WD","Normal",87000,11.3736633976367,11.3736633976367
"678","30","RL",52,9022,"None","Reg","Inside","OldTown","Norm","1Story",5,8,1924,"Gable","VinylSd","None",0,"TA","No","Unf",0,768,792,0,0,792,0,0,1,0,2,1,"Gd",5,"Typ",0,"None","Detchd","Unf",1,"Other","Fa",316,0,120,0,0,0,0,5,2009,"WD","Normal",109500,11.6036798282387,11.6036798282387
"679","20","RL",80,11844,"None","IR1","Inside","Other","Norm","1Story",8,5,2008,"Hip","VinylSd","Stone",464,"Ex","Mn","Unf",0,2046,2046,0,0,2046,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA",322,82,0,0,0,0,0,7,2009,"New","Partial",372500,12.8279923168018,12.8279923168018
"680","20","RL",70.0499583680267,9945,"None","IR1","Inside","Sawyer","Norm","1Story",5,5,1961,"Hip","Wd Sdng","BrkFace",57,"TA","No","Rec",827,161,988,0,0,988,1,0,1,0,3,1,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,10,2007,"WD","Normal",128500,11.7636841833174,11.7636841833174
"681","120","RL",50,8012,"None","Reg","Inside","SawyerW","Norm","1Story",6,5,1980,"Gable","Plywood","None",0,"Gd","No","BLQ",543,261,923,0,0,923,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd","RFn",1,"TA","TA",80,0,0,0,0,0,0,5,2010,"WD","Normal",143000,11.870599909242,11.870599909242
"682","50","Other",55,4500,"Pave","IR2","Inside","Other","Norm","1.5Fin",5,5,1932,"Gable","VinylSd","None",0,"TA","No","Rec",182,611,848,672,0,1520,0,0,1,0,3,1,"TA",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,56,0,0,0,0,7,2009,"WD","Abnorml",159434,11.9793853224676,11.9793853224676
"683","120","RL",70.0499583680267,2887,"None","Reg","Inside","Other","Norm","1Story",6,5,1996,"Gable","Wd Sdng","None",0,"Gd","Mn","GLQ",1003,288,1291,0,0,1291,1,0,1,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd","Unf",2,"TA","TA",307,0,0,0,0,0,0,11,2008,"WD","Normal",173000,12.0610468734799,12.0610468734799
"684","20","RL",90,11248,"None","IR1","Corner","CollgCr","Norm","1Story",9,5,2002,"Hip","VinylSd","Stone",215,"Gd","Av","GLQ",1059,567,1668,0,0,1668,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd","Fin",3,"TA","TA",257,45,0,0,0,0,0,7,2007,"WD","Normal",285000,12.5602444592508,12.5602444592508
"685","60","RL",58,16770,"None","IR2","CulDSac","NoRidge","Norm","2Story",7,5,1998,"Gable","VinylSd","BrkFace",30,"Gd","No","Unf",0,1195,1195,644,0,1839,0,0,2,1,4,1,"TA",7,"Typ",0,"None","Attchd","Fin",2,"TA","TA",0,81,0,0,0,0,0,6,2010,"WD","Normal",221000,12.3059179804999,12.3059179804999
"686","160","RL",70.0499583680267,5062,"None","IR1","CulDSac","Other","Norm","2Story",7,5,1984,"Gable","HdBoard","None",0,"Gd","Mn","GLQ",828,180,1190,900,0,2090,1,0,2,0,3,1,"Gd",6,"Min1",1,"TA","Attchd","Fin",2,"TA","TA",219,0,0,0,0,0,0,9,2007,"WD","Normal",207500,12.2428866186529,12.2428866186529
"687","60","Other",84,10207,"None","Reg","Inside","Somerst","Norm","2Story",7,6,2007,"Gable","VinylSd","None",0,"Gd","No","Unf",0,874,874,887,0,1761,0,0,3,0,3,1,"Gd",7,"Typ",0,"None","Attchd","Fin",2,"TA","TA",144,105,0,0,0,0,0,8,2007,"New","Partial",227875,12.336552511981,12.336552511981
"688","160","Other",70.0499583680267,5105,"None","IR2","FR2","Somerst","Norm","2Story",7,5,2004,"Gable","MetalSd","None",0,"Gd","No","GLQ",239,312,551,551,0,1102,0,0,2,1,2,1,"Gd",4,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,60,0,0,0,0,0,3,2007,"WD","Normal",148800,11.9103584013811,11.9103584013811
"689","20","RL",60,8089,"None","Reg","Inside","Other","Norm","1Story",8,6,2007,"Gable","MetalSd","BrkFace",0,"Gd","Av","GLQ",945,474,1419,0,0,1419,1,0,2,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",140,0,0,0,0,0,0,10,2007,"New","Partial",392000,12.8790171187726,12.8790171187726
"690","120","RL",61,7577,"None","IR1","Corner","NridgHt","Norm","1Story",6,5,2005,"Gable","VinylSd","Stone",256,"Gd","Av","ALQ",20,1342,1362,0,0,1362,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",192,28,0,0,0,0,0,6,2007,"WD","Normal",194700,12.1792151913603,12.1792151913603
"691","120","RM",70.0499583680267,4426,"None","Reg","Inside","CollgCr","Norm","1Story",6,5,2004,"Gable","VinylSd","BrkFace",147,"Gd","Gd","GLQ",697,151,848,0,0,848,1,0,1,0,1,1,"Gd",3,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",149,0,0,0,0,0,0,5,2008,"WD","Normal",141000,11.8565151693603,11.8565151693603
"692","60","RL",104,21535,"None","IR1","Corner","NoRidge","Norm","2Story",10,6,1994,"Gable","HdBoard","BrkFace",1170,"Ex","Gd","GLQ",1455,989,2444,1872,0,4316,0,1,3,1,4,1,"Other",10,"Typ",2,"Other","Attchd","Fin",3,"TA","TA",382,50,0,0,0,0,0,1,2007,"WD","Normal",755000,13.5344730282312,13.5344730282312
"693","60","RL",42,26178,"None","IR1","Inside","Timber","Norm","2Story",7,5,1989,"Hip","MetalSd","BrkFace",293,"Gd","Gd","GLQ",965,245,1238,1281,0,2519,1,0,2,1,4,1,"Gd",9,"Typ",2,"Gd","Attchd","RFn",2,"TA","TA",320,27,0,0,0,0,0,4,2006,"WD","Normal",335000,12.7218858108072,12.7218858108072
"694","30","RL",60,5400,"None","Reg","Corner","OldTown","Norm","1Story",5,6,1921,"Gable","MetalSd","None",0,"TA","No","Unf",0,1073,1073,0,0,1073,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,112,0,0,0,0,12,2006,"WD","Abnorml",108480,11.5943211031742,11.5943211031742
"695","50","RM",51,6120,"None","Reg","Corner","BrkSide","Norm","1.5Fin",5,6,1936,"Gable","Wd Sdng","None",0,"TA","No","Unf",0,927,1067,472,0,1539,0,0,1,1,3,1,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",112,0,0,0,0,0,0,4,2009,"WD","Normal",141500,11.8600549960654,11.8600549960654
"696","20","RL",54,13811,"None","IR1","Inside","Timber","Norm","1Story",6,6,1987,"Gable","HdBoard","BrkFace",72,"Gd","No","GLQ",980,92,1137,0,0,1137,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",125,0,0,0,0,0,0,7,2006,"WD","Normal",176000,12.0782392740203,12.0782392740203
"697","30","RM",50,6000,"None","Reg","Inside","BrkSide","Norm","1Story",5,7,1921,"Gable","Wd Sdng","None",0,"TA","No","LwQ",616,0,616,0,0,616,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,129,0,0,0,0,6,2006,"WD","Normal",89000,11.3963916487143,11.3963916487143
"698","20","RL",57,6420,"None","IR1","Inside","Edwards","Norm","1Story",5,7,1952,"Gable","Wd Sdng","None",0,"Ex","Mn","LwQ",210,219,1148,0,0,1148,0,1,1,0,2,1,"TA",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,9,2006,"WD","Normal",123500,11.7239964350502,11.7239964350502
"699","20","RL",65,8450,"None","Reg","Inside","Sawyer","RRAe","1Story",5,8,1965,"Gable","MetalSd","None",0,"TA","No","GLQ",553,224,894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA",416,144,0,0,0,0,0,4,2010,"WD","Normal",138500,11.8386256046095,11.8386256046095
"700","120","Other",59,4282,"Pave","IR2","Inside","Somerst","Norm","1Story",7,5,2004,"Gable","MetalSd","None",0,"Gd","Mn","GLQ",16,1375,1391,0,0,1391,0,0,2,0,2,1,"Gd",5,"Typ",0,"None","Attchd","RFn",2,"TA","TA",156,158,0,0,0,0,0,7,2008,"WD","Normal",196000,12.1858699382127,12.1858699382127
"701","20","RL",85,14331,"None","Reg","Inside","Timber","Norm","1Story",8,5,2002,"Hip","VinylSd","BrkFace",630,"Ex","Gd","GLQ",1274,526,1800,0,0,1800,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA",270,78,0,0,0,0,0,5,2006,"WD","Normal",312500,12.6523597481586,12.6523597481586
"702","20","RL",80,9600,"None","Reg","Inside","NWAmes","Norm","1Story",7,5,1969,"Hip","HdBoard","BrkFace",168,"TA","No","Unf",0,1164,1164,0,0,1164,0,0,1,1,3,1,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,7,2006,"COD","Normal",140000,11.8493977015914,11.8493977015914
"703","60","RL",82,12438,"None","IR1","Inside","Other","Norm","2Story",8,5,2006,"Hip","VinylSd","BrkFace",466,"Ex","No","Unf",0,1234,1264,1312,0,2576,0,0,2,1,4,1,"Other",10,"Typ",1,"Gd","BuiltIn","Fin",3,"TA","TA",324,100,0,0,0,0,0,7,2006,"New","Partial",361919,12.7991757088645,12.7991757088645
"704","190","RM",76,7630,"None","Reg","Inside","OldTown","Feedr","2Story",5,9,1900,"Gable","Wd Sdng","None",0,"Gd","No","Unf",0,360,1032,780,0,1812,0,0,2,0,4,2,"Gd",8,"Typ",1,"Other","Detchd","Unf",2,"TA","TA",344,0,40,0,0,0,0,5,2010,"WD","Normal",140000,11.8493977015914,11.8493977015914
"705","20","RL",70,8400,"None","Reg","Inside","CollgCr","Norm","1Story",7,5,2004,"Gable","VinylSd","BrkFace",109,"Gd","Av","GLQ",712,761,1484,0,0,1484,1,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,35,0,144,0,0,0,5,2010,"WD","Normal",213000,12.2690474446916,12.2690474446916
"706","190","RM",70,5600,"None","Reg","Inside","IDOTRR","Norm","2Story",4,5,1930,"Hip","VinylSd","None",0,"None","None","None",0,0,372,720,0,1092,0,0,2,0,3,2,"Other",7,"Other",0,"None","None","None",0,"None","None",0,0,0,0,0,0,3500,7,2010,"WD","Normal",55000,10.9150884642146,10.9150884642146
"707","20","RL",70.0499583680267,115149,"None","IR2","CulDSac","Other","Norm","1Story",7,5,1971,"Gable","Plywood","Stone",351,"Gd","Gd","GLQ",1219,424,1824,0,0,1824,1,0,2,0,2,1,"Gd",5,"Typ",2,"TA","Attchd","Unf",2,"TA","TA",380,48,0,0,0,0,0,6,2007,"WD","Normal",302000,12.618182296357,12.618182296357
"708","120","RL",48,6240,"None","Reg","Inside","NridgHt","Norm","1Story",8,5,2006,"Hip","MetalSd","BrkFace",176,"Gd","No","GLQ",863,461,1324,0,0,1324,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",192,38,0,0,0,0,0,12,2009,"WD","Normal",254000,12.4450895460007,12.4450895460007
"709","60","RL",65,9018,"None","IR1","Inside","Gilbert","Norm","2Story",7,5,2007,"Hip","VinylSd","None",0,"Gd","Av","Unf",0,728,728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",100,24,0,0,0,0,0,7,2007,"New","Partial",179540,12.0981533033107,12.0981533033107
"710","20","RL",70.0499583680267,7162,"None","IR1","Inside","Sawyer","Norm","1Story",5,7,1966,"Gable","HdBoard","Other",41,"TA","No","Unf",0,876,904,0,0,904,0,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,12,2008,"WD","Abnorml",109900,11.6073261403917,11.6073261403917
"711","30","RL",56,4130,"None","IR1","Inside","BrkSide","Norm","1Story",3,6,1935,"Gable","VinylSd","None",0,"TA","No","Unf",0,270,729,0,0,729,0,0,1,0,2,1,"TA",5,"Other",0,"None","None","None",0,"None","None",0,0,0,0,0,0,0,7,2008,"WD","Normal",52000,10.8589989975636,10.8589989975636
"712","50","Other",66,8712,"Pave","Reg","Inside","IDOTRR","Norm","1.5Fin",4,7,1900,"Gable","MetalSd","None",0,"TA","Mn","Unf",0,859,859,319,0,1178,0,0,1,0,2,1,"TA",7,"Typ",0,"None","Detchd","RFn",1,"TA","TA",68,0,98,0,0,0,0,1,2010,"WD","Abnorml",102776,11.5403071417114,11.5403071417114
"713","120","RL",40,4671,"None","IR1","Inside","Other","Norm","1Story",8,5,1988,"Gable","HdBoard","None",0,"Gd","Mn","GLQ",767,461,1228,0,0,1228,1,0,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",168,120,0,0,0,0,0,10,2008,"WD","Normal",189000,12.1495022940418,12.1495022940418
"714","190","RL",60,9873,"None","Reg","Inside","BrkSide","RRAn","1Story",4,5,1970,"Gable","HdBoard","BrkFace",160,"TA","Av","ALQ",789,171,960,0,0,960,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,288,0,0,0,0,0,5,2006,"WD","Normal",129000,11.7675676833438,11.7675676833438
"715","60","RL",70.0499583680267,13517,"None","IR1","CulDSac","Sawyer","RRAe","2Story",6,8,1976,"Gable","HdBoard","BrkFace",289,"TA","No","GLQ",533,192,725,754,0,1479,0,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,44,0,0,0,0,0,3,2010,"WD","Normal",130500,11.7791285057449,11.7791285057449
"716","20","RL",78,10140,"None","Reg","Inside","NWAmes","Norm","1Story",6,5,1974,"Hip","HdBoard","BrkFace",174,"Gd","No","Unf",0,1064,1350,0,0,1350,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",0,0,0,0,0,0,0,8,2009,"WD","Normal",165000,12.0137007528827,12.0137007528827
"717","70","RM",60,10800,"Grvl","Reg","Inside","OldTown","Norm","2Story",7,8,1890,"Gable","Wd Sdng","None",0,"TA","No","Unf",0,718,1576,978,0,2554,0,0,1,1,3,1,"TA",8,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,48,143,0,0,0,0,7,2007,"WD","Normal",159500,11.979799201207,11.979799201207
"718","20","RL",80,10000,"None","Reg","Inside","NWAmes","Norm","1Story",5,6,1973,"Gable","HdBoard","None",0,"Gd","No","BLQ",1084,92,1178,0,0,1178,0,1,1,1,3,1,"Gd",5,"Typ",1,"Fa","Attchd","Unf",2,"TA","TA",224,0,0,0,0,0,0,11,2008,"WD","Normal",157000,11.9640010843304,11.9640010843304
"719","60","RL",96,10542,"None","Reg","Inside","NoRidge","Norm","2Story",7,5,1993,"Hip","Wd Sdng","BrkFace",651,"Gd","Gd","GLQ",1173,138,1325,1093,0,2418,1,0,2,1,3,1,"Gd",9,"Typ",1,"TA","Attchd","RFn",3,"TA","TA",250,154,216,0,0,0,0,8,2008,"WD","Normal",341000,12.7396377562657,12.7396377562657
"720","20","RL",69,9920,"None","IR1","Inside","CollgCr","Norm","1Story",5,6,1969,"Gable","HdBoard","None",0,"Gd","Gd","ALQ",523,448,971,0,0,971,0,0,1,1,3,1,"TA",5,"Typ",1,"Other","Attchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,5,2006,"WD","Normal",128500,11.7636841833174,11.7636841833174
"721","120","RL",70.0499583680267,6563,"None","IR1","CulDSac","Other","Norm","1Story",8,5,1985,"Gable","HdBoard","None",0,"Gd","Gd","GLQ",1148,594,1742,0,0,1742,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",114,28,234,0,0,0,0,12,2006,"WD","Normal",275000,12.5245263766487,12.5245263766487
"722","120","RM",70.0499583680267,4426,"None","Reg","Inside","CollgCr","Norm","1Story",6,5,2004,"Gable","VinylSd","BrkFace",169,"Gd","Av","GLQ",662,186,848,0,0,848,1,0,1,0,1,1,"Gd",3,"Typ",0,"None","Attchd","RFn",2,"TA","TA",160,0,0,0,0,0,0,5,2010,"WD","Normal",143000,11.870599909242,11.870599909242
"723","20","RL",70,8120,"None","Reg","Inside","NAmes","Norm","1Story",4,7,1970,"Gable","MetalSd","None",0,"TA","No","ALQ",191,673,864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,7,2009,"WD","Normal",124500,11.7320609948869,11.7320609948869
"724","50","RL",60,8172,"None","Reg","Inside","Edwards","Norm","1.5Fin",4,6,1954,"Gable","MetalSd","None",0,"TA","No","Unf",0,941,997,473,0,1470,0,0,2,0,4,1,"TA",7,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,0,0,156,0,0,5,2008,"WD","Normal",135000,11.8130300574206,11.8130300574206
"725","20","RL",86,13286,"None","IR1","Inside","Edwards","Norm","1Story",9,5,2007,"Hip","CemntBd","Stone",340,"Ex","No","GLQ",1234,464,1698,0,0,1698,1,0,2,0,3,1,"Other",8,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA",327,64,0,0,0,0,0,2,2009,"WD","Normal",320000,12.6760762747759,12.6760762747759
"726","20","RL",60,6960,"None","Reg","Inside","NAmes","Norm","1Story",4,6,1970,"Gable","HdBoard","None",0,"TA","No","ALQ",375,250,864,0,0,864,0,0,1,0,3,1,"Gd",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",96,0,0,0,0,0,500,11,2009,"WD","Normal",120500,11.6994050319128,11.6994050319128
"727","20","RL",70.0499583680267,21695,"None","IR1","Corner","Crawfor","Norm","1Story",6,9,1988,"Hip","Wd Sdng","BrkFace",260,"Gd","No","GLQ",808,72,1680,0,0,1680,1,0,2,0,3,1,"Gd",5,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",292,44,0,182,0,0,0,12,2009,"WD","Normal",222000,12.3104326608544,12.3104326608544
"728","20","RL",64,7314,"None","Reg","Inside","CollgCr","Norm","1Story",7,5,2007,"Gable","VinylSd","Stone",82,"Gd","Av","GLQ",724,508,1232,0,0,1232,1,0,2,0,2,1,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",132,0,0,0,0,0,0,2,2009,"WD","Normal",194500,12.1781874420406,12.1781874420406
"729","90","RL",85,11475,"None","Reg","Corner","NAmes","Norm","1Story",5,5,1958,"Gable","VinylSd","BrkFace",95,"TA","No","Unf",0,1584,1776,0,0,1776,1,0,2,0,4,2,"TA",9,"Typ",0,"None","Detchd","Unf",3,"TA","TA",0,25,0,0,0,0,0,7,2009,"COD","Abnorml",110000,11.6082356447746,11.6082356447746
"730","30","RM",52,6240,"Grvl","Reg","Inside","IDOTRR","Norm","1.5Fin",4,5,1925,"Gable","MetalSd","None",0,"TA","No","BLQ",152,628,848,0,360,1208,0,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,23,112,0,0,0,0,1,2009,"WD","Normal",103000,11.5424842672118,11.5424842672118
"731","120","RL",39,5389,"None","IR1","Inside","Other","Norm","1Story",8,5,1995,"Gable","CemntBd","None",0,"Gd","No","GLQ",1180,415,1616,0,0,1616,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",237,152,0,0,0,0,0,3,2010,"WD","Normal",236500,12.3737034869141,12.3737034869141
"732","80","RL",73,9590,"None","IR1","Corner","Timber","Norm","SLvl",7,5,2003,"Gable","VinylSd","BrkFace",442,"Ex","Av","GLQ",786,82,1146,0,0,1146,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",160,22,0,0,0,0,0,5,2007,"WD","Normal",187500,12.1415341243926,12.1415341243926
"733","60","RL",75,11404,"None","IR1","Inside","CollgCr","Norm","2Story",7,5,1998,"Gable","VinylSd","BrkFace",202,"Gd","Av","ALQ",252,901,1153,878,0,2031,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",192,84,0,0,0,0,0,7,2008,"WD","Normal",222500,12.3126823805884,12.3126823805884
"734","20","RL",80,10000,"None","Reg","Corner","Sawyer","Feedr","1Story",5,6,1961,"Hip","HdBoard","None",0,"TA","No","BLQ",594,270,1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd","RFn",1,"TA","TA",165,0,0,0,0,0,400,3,2009,"WD","Normal",131400,11.7860013850326,11.7860013850326
"735","20","RL",70.0499583680267,8978,"None","IR1","Corner","Sawyer","Norm","1Story",5,5,1968,"Gable","Plywood","None",0,"TA","No","Unf",0,948,948,0,0,948,0,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd","Unf",1,"TA","TA",147,0,0,0,0,0,0,5,2007,"WD","Other",108000,11.5898865061064,11.5898865061064
"736","Other","RM",60,10800,"None","Reg","Inside","OldTown","Norm","Other",7,7,1914,"Gable","Wd Sdng","None",0,"Gd","Mn","Rec",390,490,880,888,0,1768,0,0,1,1,2,1,"TA",6,"Typ",2,"TA","Detchd","Unf",2,"TA","TA",0,341,0,0,0,0,0,10,2006,"WD","Normal",163000,12.0015054797889,12.0015054797889
"737","90","RL",60,8544,"None","Reg","Inside","NAmes","Norm","1Story",3,4,1950,"Gable","Other","None",0,"None","None","None",0,0,1040,0,0,1040,0,0,2,0,2,2,"TA",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,7,2006,"WD","Normal",93500,11.4457167152768,11.4457167152768
"738","60","RL",72,10463,"None","IR1","CulDSac","Gilbert","Norm","2Story",8,5,2005,"Gable","VinylSd","None",0,"Gd","No","Unf",0,893,901,900,0,1801,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA",0,116,0,0,0,0,0,6,2006,"WD","Normal",239900,12.3879774488278,12.3879774488278
"739","90","RL",60,10800,"None","Reg","Inside","Edwards","Norm","1Story",5,5,1987,"Gable","Plywood","None",0,"Gd","Gd","GLQ",1200,0,1200,0,0,1200,3,0,3,0,3,1,"TA",5,"Typ",0,"None","None","None",0,"None","None",120,0,0,0,0,0,0,3,2009,"WD","Other",179000,12.0951410848229,12.0951410848229
"740","60","RL",65,9313,"None","IR1","Inside","CollgCr","Norm","2Story",7,5,2004,"Gable","VinylSd","None",0,"Gd","No","Unf",0,864,864,864,0,1728,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",187,56,0,0,0,0,0,4,2009,"WD","Normal",190000,12.1547793511426,12.1547793511426
"741","70","RM",60,9600,"Grvl","Reg","Inside","OldTown","Norm","2Story",5,7,1910,"Gable","Wd Sdng","None",0,"Fa","No","Unf",0,264,768,664,0,1432,0,0,2,0,2,1,"TA",7,"Typ",0,"None","Detchd","Unf",2,"TA","Gd",270,0,112,0,0,0,0,5,2007,"WD","Abnorml",132000,11.7905572015685,11.7905572015685
"742","20","RL",65,6768,"None","IR1","Inside","Sawyer","Feedr","1Story",6,8,1961,"Hip","HdBoard","None",0,"TA","Mn","GLQ",832,80,912,0,0,912,1,1,1,0,3,1,"Gd",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA",168,0,0,0,0,0,0,5,2008,"WD","Normal",142000,11.8635823365834,11.8635823365834
"743","20","RL",65,8450,"None","Reg","Inside","SawyerW","Norm","1Story",7,5,2000,"Gable","VinylSd","BrkFace",108,"Gd","No","Unf",0,1349,1349,0,0,1349,0,0,2,0,3,1,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA",120,55,0,0,0,0,0,12,2007,"WD","Normal",179000,12.0951410848229,12.0951410848229
"744","80","RL",70,12886,"None","IR1","Inside","Sawyer","Norm","SLvl",5,6,1963,"Gable","HdBoard","None",0,"Gd","Av","ALQ",444,76,1464,0,0,1464,0,1,2,0,3,1,"TA",6,"Min2",1,"TA","Attchd","RFn",2,"TA","TA",302,0,0,0,100,0,0,10,2009,"WD","Normal",175000,12.0725412529057,12.0725412529057
"745","120","RL",41,5395,"None","IR1","Inside","Other","Norm","1Story",8,5,1993,"Gable","HdBoard","None",0,"Gd","No","GLQ",733,604,1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",96,0,70,168,0,0,0,10,2008,"WD","Normal",180000,12.1007121298723,12.1007121298723
"746","60","RL",70.0499583680267,8963,"None","IR1","Inside","NWAmes","Norm","2Story",8,9,1976,"Hip","VinylSd","BrkFace",289,"TA","No","GLQ",575,487,1175,1540,0,2715,0,1,3,1,4,1,"Gd",11,"Typ",2,"TA","BuiltIn","Fin",2,"TA","TA",0,204,0,0,0,0,0,7,2008,"WD","Normal",299800,12.6108708646506,12.6108708646506
"747","60","RL",70.0499583680267,8795,"None","IR1","Inside","Gilbert","Norm","2Story",7,5,2000,"Gable","VinylSd","None",0,"Gd","No","GLQ",300,652,980,1276,0,2256,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn","Fin",2,"TA","TA",224,54,0,0,0,0,0,4,2009,"WD","Normal",236000,12.3715870840077,12.3715870840077
